Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-03-16T18:00:00.000000,Great Britain,Great Britain,GB,177.33,256.53,54.38,37.86,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-16T19:00:00.000000,Great Britain,Great Britain,GB,175.05,253.55,54.98,38.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-16T20:00:00.000000,Great Britain,Great Britain,GB,169.54,247.65,55.41,38.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-16T21:00:00.000000,Great Britain,Great Britain,GB,158.12,232.03,58.49,40.19,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-16T22:00:00.000000,Great Britain,Great Britain,GB,138.89,210.44,64.28,44.44, nationalgrideso.com; elexon.co.uk,false,""
2025-03-16T23:00:00.000000,Great Britain,Great Britain,GB,116.38,182.66,70.29,48.0,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T00:00:00.000000,Great Britain,Great Britain,GB,107.12,170.63,73.4,49.56, nationalgrideso.com; elexon.co.uk,false,""
2025-03-17T01:00:00.000000,Great Britain,Great Britain,GB,115.59,181.45,71.36,46.78, nationalgrideso.com; elexon.co.uk,false,""
2025-03-17T02:00:00.000000,Great Britain,Great Britain,GB,115.86,182.2,71.47,45.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T03:00:00.000000,Great Britain,Great Britain,GB,121.08,190.92,69.76,42.98,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T04:00:00.000000,Great Britain,Great Britain,GB,135.87,210.38,65.87,41.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T05:00:00.000000,Great Britain,Great Britain,GB,176.68,264.04,53.53,34.81, nationalgrideso.com; elexon.co.uk,false,""
2025-03-17T06:00:00.000000,Great Britain,Great Britain,GB,189.32,274.75,50.85,32.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T07:00:00.000000,Great Britain,Great Britain,GB,186.82,270.28,51.96,34.9, nationalgrideso.com; elexon.co.uk,false,""
2025-03-17T08:00:00.000000,Great Britain,Great Britain,GB,178.9,260.91,53.64,36.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T09:00:00.000000,Great Britain,Great Britain,GB,174.81,255.76,54.82,38.91,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T10:00:00.000000,Great Britain,Great Britain,GB,165.3,244.03,56.88,41.42, nationalgrideso.com; elexon.co.uk,false,""
2025-03-17T11:00:00.000000,Great Britain,Great Britain,GB,155.27,231.41,59.15,43.83,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T12:00:00.000000,Great Britain,Great Britain,GB,151.7,226.69,59.93,44.69,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T13:00:00.000000,Great Britain,Great Britain,GB,151.98,227.08,59.73,44.45, nationalgrideso.com; elexon.co.uk,false,""
2025-03-17T14:00:00.000000,Great Britain,Great Britain,GB,154.24,229.16,59.22,43.48, nationalgrideso.com; elexon.co.uk,false,""
2025-03-17T15:00:00.000000,Great Britain,Great Britain,GB,156.92,232.38,58.51,42.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T16:00:00.000000,Great Britain,Great Britain,GB,168.44,243.29,55.32,39.08, nationalgrideso.com; elexon.co.uk,false,""
2025-03-17T17:00:00.000000,Great Britain,Great Britain,GB,176.62,254.0,53.5,38.08, nationalgrideso.com; elexon.co.uk,false,""
2025-03-17T18:00:00.000000,Great Britain,Great Britain,GB,185.32,264.56,52.13,39.39,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T19:00:00.000000,Great Britain,Great Britain,GB,181.85,260.16,52.77,39.69,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T20:00:00.000000,Great Britain,Great Britain,GB,171.47,247.89,54.68,40.29,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T21:00:00.000000,Great Britain,Great Britain,GB,144.4,212.72,61.93,45.12,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-17T22:00:00.000000,Great Britain,Great Britain,GB,116.03,178.44,69.71,51.03, nationalgrideso.com; elexon.co.uk,false,""
2025-03-17T23:00:00.000000,Great Britain,Great Britain,GB,101.6,156.96,73.96,52.83, nationalgrideso.com; elexon.co.uk,false,""
2025-03-18T00:00:00.000000,Great Britain,Great Britain,GB,98.67,152.79,74.92,52.61,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T01:00:00.000000,Great Britain,Great Britain,GB,103.36,158.87,73.78,50.98, nationalgrideso.com; elexon.co.uk,false,""
2025-03-18T02:00:00.000000,Great Britain,Great Britain,GB,106.52,163.01,73.12,49.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T03:00:00.000000,Great Britain,Great Britain,GB,112.06,169.84,71.41,47.62,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T04:00:00.000000,Great Britain,Great Britain,GB,106.64,166.21,71.82,48.5, nationalgrideso.com; elexon.co.uk,false,""
2025-03-18T05:00:00.000000,Great Britain,Great Britain,GB,124.35,188.34,67.19,46.17,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T06:00:00.000000,Great Britain,Great Britain,GB,143.58,211.37,62.75,44.64, nationalgrideso.com; elexon.co.uk,false,""
2025-03-18T07:00:00.000000,Great Britain,Great Britain,GB,131.94,196.8,66.28,49.24, nationalgrideso.com; elexon.co.uk,false,""
2025-03-18T08:00:00.000000,Great Britain,Great Britain,GB,113.74,175.04,70.46,54.67,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T09:00:00.000000,Great Britain,Great Britain,GB,93.85,146.45,75.69,60.2,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T10:00:00.000000,Great Britain,Great Britain,GB,78.19,126.9,80.13,64.94, nationalgrideso.com; elexon.co.uk,false,""
2025-03-18T11:00:00.000000,Great Britain,Great Britain,GB,62.63,108.16,84.29,68.7,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T12:00:00.000000,Great Britain,Great Britain,GB,66.31,112.46,83.19,67.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T13:00:00.000000,Great Britain,Great Britain,GB,61.6,106.31,84.36,68.52, nationalgrideso.com; elexon.co.uk,false,""
2025-03-18T14:00:00.000000,Great Britain,Great Britain,GB,59.71,102.95,84.82,67.95,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T15:00:00.000000,Great Britain,Great Britain,GB,71.69,117.9,81.7,63.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T16:00:00.000000,Great Britain,Great Britain,GB,119.51,179.89,68.68,51.34, nationalgrideso.com; elexon.co.uk,false,""
2025-03-18T17:00:00.000000,Great Britain,Great Britain,GB,164.96,234.61,56.51,40.32,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T18:00:00.000000,Great Britain,Great Britain,GB,174.18,248.68,54.45,39.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T19:00:00.000000,Great Britain,Great Britain,GB,172.35,248.55,54.9,39.94,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-18T20:00:00.000000,Great Britain,Great Britain,GB,165.04,240.06,56.09,40.41, nationalgrideso.com; elexon.co.uk,false,""
2025-03-18T21:00:00.000000,Great Britain,Great Britain,GB,153.77,225.91,59.08,42.12, nationalgrideso.com; elexon.co.uk,false,""
2025-03-18T22:00:00.000000,Great Britain,Great Britain,GB,141.79,208.4,62.6,43.51, nationalgrideso.com; elexon.co.uk,false,""
2025-03-18T23:00:00.000000,Great Britain,Great Britain,GB,144.96,212.57,61.7,41.05,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T00:00:00.000000,Great Britain,Great Britain,GB,155.73,225.54,59.11,36.72,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T01:00:00.000000,Great Britain,Great Britain,GB,163.74,239.23,56.98,34.18, nationalgrideso.com; elexon.co.uk,false,""
2025-03-19T02:00:00.000000,Great Britain,Great Britain,GB,169.57,246.0,55.32,31.55,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T03:00:00.000000,Great Britain,Great Britain,GB,172.37,251.26,54.36,30.06,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T04:00:00.000000,Great Britain,Great Britain,GB,178.15,260.01,52.48,28.58, nationalgrideso.com; elexon.co.uk,false,""
2025-03-19T05:00:00.000000,Great Britain,Great Britain,GB,191.6,276.16,49.07,27.36,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T06:00:00.000000,Great Britain,Great Britain,GB,201.8,287.03,47.12,26.88, nationalgrideso.com; elexon.co.uk,false,""
2025-03-19T07:00:00.000000,Great Britain,Great Britain,GB,192.53,275.31,50.46,32.73,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T08:00:00.000000,Great Britain,Great Britain,GB,177.35,257.5,54.09,37.58, nationalgrideso.com; elexon.co.uk,false,""
2025-03-19T09:00:00.000000,Great Britain,Great Britain,GB,160.28,237.29,58.2,42.25,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T10:00:00.000000,Great Britain,Great Britain,GB,148.91,222.68,61.3,45.64,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T11:00:00.000000,Great Britain,Great Britain,GB,143.93,216.7,62.32,46.64, nationalgrideso.com; elexon.co.uk,false,""
2025-03-19T12:00:00.000000,Great Britain,Great Britain,GB,143.84,217.98,62.51,46.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T13:00:00.000000,Great Britain,Great Britain,GB,143.56,218.07,62.35,45.51, nationalgrideso.com; elexon.co.uk,false,""
2025-03-19T14:00:00.000000,Great Britain,Great Britain,GB,155.18,232.24,59.11,41.49, nationalgrideso.com; elexon.co.uk,false,""
2025-03-19T15:00:00.000000,Great Britain,Great Britain,GB,183.95,265.66,51.37,33.36, nationalgrideso.com; elexon.co.uk,false,""
2025-03-19T16:00:00.000000,Great Britain,Great Britain,GB,217.27,305.82,42.44,24.06,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T17:00:00.000000,Great Britain,Great Britain,GB,233.43,325.67,38.87,21.79, nationalgrideso.com; elexon.co.uk,false,""
2025-03-19T18:00:00.000000,Great Britain,Great Britain,GB,244.78,338.63,36.68,20.22,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T19:00:00.000000,Great Britain,Great Britain,GB,251.33,346.66,34.97,18.28, nationalgrideso.com; elexon.co.uk,false,""
2025-03-19T20:00:00.000000,Great Britain,Great Britain,GB,252.42,348.54,34.33,16.58,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T21:00:00.000000,Great Britain,Great Britain,GB,245.21,340.69,35.21,16.5, nationalgrideso.com; elexon.co.uk,false,""
2025-03-19T22:00:00.000000,Great Britain,Great Britain,GB,234.2,327.3,38.14,17.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-19T23:00:00.000000,Great Britain,Great Britain,GB,211.19,299.23,45.57,21.19, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T00:00:00.000000,Great Britain,Great Britain,GB,204.82,291.72,47.53,21.96, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T01:00:00.000000,Great Britain,Great Britain,GB,203.63,290.83,47.81,21.87, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T02:00:00.000000,Great Britain,Great Britain,GB,203.71,290.17,47.58,21.41, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T03:00:00.000000,Great Britain,Great Britain,GB,200.62,288.25,48.05,21.79,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-20T04:00:00.000000,Great Britain,Great Britain,GB,202.43,292.29,46.32,20.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-20T05:00:00.000000,Great Britain,Great Britain,GB,209.46,300.67,44.34,19.98,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-20T06:00:00.000000,Great Britain,Great Britain,GB,217.34,308.82,43.22,21.12, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T07:00:00.000000,Great Britain,Great Britain,GB,203.22,289.91,47.77,28.68,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-20T08:00:00.000000,Great Britain,Great Britain,GB,186.11,269.83,52.12,35.87, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T09:00:00.000000,Great Britain,Great Britain,GB,167.61,247.72,56.44,40.73,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-20T10:00:00.000000,Great Britain,Great Britain,GB,139.86,213.7,63.57,47.35, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T11:00:00.000000,Great Britain,Great Britain,GB,120.86,190.59,68.62,52.42, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T12:00:00.000000,Great Britain,Great Britain,GB,113.96,181.34,70.52,53.97,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-20T13:00:00.000000,Great Britain,Great Britain,GB,114.39,181.41,70.33,53.07, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T14:00:00.000000,Great Britain,Great Britain,GB,118.11,184.68,69.36,51.46,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-20T15:00:00.000000,Great Britain,Great Britain,GB,141.09,212.05,62.81,44.93,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-20T16:00:00.000000,Great Britain,Great Britain,GB,178.32,254.82,53.18,36.67, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T17:00:00.000000,Great Britain,Great Britain,GB,180.38,255.21,52.9,35.79, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T18:00:00.000000,Great Britain,Great Britain,GB,188.35,263.38,51.55,35.79,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-20T19:00:00.000000,Great Britain,Great Britain,GB,178.37,250.62,53.5,37.6, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T20:00:00.000000,Great Britain,Great Britain,GB,165.71,234.06,56.67,39.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-20T21:00:00.000000,Great Britain,Great Britain,GB,129.61,187.24,65.5,47.1,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-20T22:00:00.000000,Great Britain,Great Britain,GB,98.28,143.46,74.17,53.89, nationalgrideso.com; elexon.co.uk,false,""
2025-03-20T23:00:00.000000,Great Britain,Great Britain,GB,65.68,99.39,83.14,60.39, nationalgrideso.com; elexon.co.uk,false,""
2025-03-21T00:00:00.000000,Great Britain,Great Britain,GB,56.8,88.02,85.68,62.01, nationalgrideso.com; elexon.co.uk,false,""
2025-03-21T01:00:00.000000,Great Britain,Great Britain,GB,57.67,89.0,85.64,61.82,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T02:00:00.000000,Great Britain,Great Britain,GB,51.9,81.84,86.9,63.08, nationalgrideso.com; elexon.co.uk,false,""
2025-03-21T03:00:00.000000,Great Britain,Great Britain,GB,50.69,80.25,87.13,64.09, nationalgrideso.com; elexon.co.uk,false,""
2025-03-21T04:00:00.000000,Great Britain,Great Britain,GB,49.64,79.03,87.2,64.79,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T05:00:00.000000,Great Britain,Great Britain,GB,47.59,76.32,87.68,66.2,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T06:00:00.000000,Great Britain,Great Britain,GB,58.97,89.97,85.64,65.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T07:00:00.000000,Great Britain,Great Britain,GB,58.55,91.31,85.58,66.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T08:00:00.000000,Great Britain,Great Britain,GB,54.99,87.76,87.05,69.24,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T09:00:00.000000,Great Britain,Great Britain,GB,52.64,86.02,87.32,70.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T10:00:00.000000,Great Britain,Great Britain,GB,42.79,74.3,89.68,73.74, nationalgrideso.com; elexon.co.uk,false,""
2025-03-21T11:00:00.000000,Great Britain,Great Britain,GB,44.92,76.48,89.42,74.14,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T12:00:00.000000,Great Britain,Great Britain,GB,45.13,76.4,89.13,74.06, nationalgrideso.com; elexon.co.uk,false,""
2025-03-21T13:00:00.000000,Great Britain,Great Britain,GB,42.78,73.24,89.46,73.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T14:00:00.000000,Great Britain,Great Britain,GB,44.13,74.52,89.3,72.84,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T15:00:00.000000,Great Britain,Great Britain,GB,52.21,84.33,86.77,69.62,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T16:00:00.000000,Great Britain,Great Britain,GB,64.31,98.67,83.53,65.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T17:00:00.000000,Great Britain,Great Britain,GB,80.93,119.5,79.81,63.07,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T18:00:00.000000,Great Britain,Great Britain,GB,86.29,125.72,79.17,63.98,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T19:00:00.000000,Great Britain,Great Britain,GB,79.02,116.51,80.83,64.5, nationalgrideso.com; elexon.co.uk,false,""
2025-03-21T20:00:00.000000,Great Britain,Great Britain,GB,74.96,111.34,81.4,63.87,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T21:00:00.000000,Great Britain,Great Britain,GB,66.18,100.46,83.47,65.18,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-21T22:00:00.000000,Great Britain,Great Britain,GB,66.34,100.65,83.49,64.76, nationalgrideso.com; elexon.co.uk,false,""
2025-03-21T23:00:00.000000,Great Britain,Great Britain,GB,56.55,88.31,85.72,65.45,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T00:00:00.000000,Great Britain,Great Britain,GB,60.97,93.67,84.81,63.72,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T01:00:00.000000,Great Britain,Great Britain,GB,69.27,104.4,82.46,62.25, nationalgrideso.com; elexon.co.uk,false,""
2025-03-22T02:00:00.000000,Great Britain,Great Britain,GB,66.78,101.38,82.85,61.58,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T03:00:00.000000,Great Britain,Great Britain,GB,61.71,94.93,84.09,62.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T04:00:00.000000,Great Britain,Great Britain,GB,61.21,94.29,84.23,62.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T05:00:00.000000,Great Britain,Great Britain,GB,62.83,96.81,83.77,62.29,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T06:00:00.000000,Great Britain,Great Britain,GB,64.97,100.42,83.06,62.01, nationalgrideso.com; elexon.co.uk,false,""
2025-03-22T07:00:00.000000,Great Britain,Great Britain,GB,57.81,94.14,85.14,63.47, nationalgrideso.com; elexon.co.uk,false,""
2025-03-22T08:00:00.000000,Great Britain,Great Britain,GB,55.57,94.02,86.15,65.15, nationalgrideso.com; elexon.co.uk,false,""
2025-03-22T09:00:00.000000,Great Britain,Great Britain,GB,62.17,103.04,84.64,65.21, nationalgrideso.com; elexon.co.uk,false,""
2025-03-22T10:00:00.000000,Great Britain,Great Britain,GB,64.3,107.18,84.12,66.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T11:00:00.000000,Great Britain,Great Britain,GB,63.69,107.29,83.73,66.33,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T12:00:00.000000,Great Britain,Great Britain,GB,70.0,115.46,82.2,64.11, nationalgrideso.com; elexon.co.uk,false,""
2025-03-22T13:00:00.000000,Great Britain,Great Britain,GB,79.84,127.59,79.63,60.24, nationalgrideso.com; elexon.co.uk,false,""
2025-03-22T14:00:00.000000,Great Britain,Great Britain,GB,91.92,142.29,76.43,55.62,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T15:00:00.000000,Great Britain,Great Britain,GB,111.78,166.21,71.2,49.79, nationalgrideso.com; elexon.co.uk,false,""
2025-03-22T16:00:00.000000,Great Britain,Great Britain,GB,130.56,189.42,65.87,44.21,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T17:00:00.000000,Great Britain,Great Britain,GB,152.18,215.96,60.41,40.05,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T18:00:00.000000,Great Britain,Great Britain,GB,165.27,231.71,57.83,38.6, nationalgrideso.com; elexon.co.uk,false,""
2025-03-22T19:00:00.000000,Great Britain,Great Britain,GB,164.31,230.39,57.98,38.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T20:00:00.000000,Great Britain,Great Britain,GB,153.78,217.96,59.8,38.91,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T21:00:00.000000,Great Britain,Great Britain,GB,142.82,204.29,62.58,39.7, nationalgrideso.com; elexon.co.uk,false,""
2025-03-22T22:00:00.000000,Great Britain,Great Britain,GB,128.43,186.51,66.5,41.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-22T23:00:00.000000,Great Britain,Great Britain,GB,119.07,174.66,69.29,42.12,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T00:00:00.000000,Great Britain,Great Britain,GB,106.86,158.49,73.33,45.21,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T01:00:00.000000,Great Britain,Great Britain,GB,93.56,142.19,76.11,48.0,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T02:00:00.000000,Great Britain,Great Britain,GB,79.07,123.74,79.85,51.55, nationalgrideso.com; elexon.co.uk,false,""
2025-03-23T03:00:00.000000,Great Britain,Great Britain,GB,76.35,118.37,80.73,52.69, nationalgrideso.com; elexon.co.uk,false,""
2025-03-23T04:00:00.000000,Great Britain,Great Britain,GB,68.9,107.35,82.59,54.67, nationalgrideso.com; elexon.co.uk,false,""
2025-03-23T05:00:00.000000,Great Britain,Great Britain,GB,72.47,111.71,81.63,53.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T06:00:00.000000,Great Britain,Great Britain,GB,76.86,117.94,80.31,52.43,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T07:00:00.000000,Great Britain,Great Britain,GB,72.14,114.56,81.56,55.22,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T08:00:00.000000,Great Britain,Great Britain,GB,81.87,128.34,79.08,54.97, nationalgrideso.com; elexon.co.uk,false,""
2025-03-23T09:00:00.000000,Great Britain,Great Britain,GB,100.75,150.49,74.48,52.39,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T10:00:00.000000,Great Britain,Great Britain,GB,117.82,173.17,70.38,50.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T11:00:00.000000,Great Britain,Great Britain,GB,125.7,185.36,67.73,47.94,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T12:00:00.000000,Great Britain,Great Britain,GB,136.22,199.29,64.39,44.66,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T13:00:00.000000,Great Britain,Great Britain,GB,144.19,208.99,62.19,41.65,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T14:00:00.000000,Great Britain,Great Britain,GB,150.52,216.56,60.25,39.42, nationalgrideso.com; elexon.co.uk,false,""
2025-03-23T15:00:00.000000,Great Britain,Great Britain,GB,162.39,230.51,57.08,36.26,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T16:00:00.000000,Great Britain,Great Britain,GB,177.77,249.28,52.81,32.3, nationalgrideso.com; elexon.co.uk,false,""
2025-03-23T17:00:00.000000,Great Britain,Great Britain,GB,188.09,261.17,50.75,31.43, nationalgrideso.com; elexon.co.uk,false,""
2025-03-23T18:00:00.000000,Great Britain,Great Britain,GB,195.54,269.64,49.48,30.79, nationalgrideso.com; elexon.co.uk,false,""
2025-03-23T19:00:00.000000,Great Britain,Great Britain,GB,198.07,272.87,48.67,29.5,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T20:00:00.000000,Great Britain,Great Britain,GB,199.89,274.74,47.35,27.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T21:00:00.000000,Great Britain,Great Britain,GB,203.17,279.68,46.54,25.25, nationalgrideso.com; elexon.co.uk,false,""
2025-03-23T22:00:00.000000,Great Britain,Great Britain,GB,185.86,259.01,51.13,27.52,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-23T23:00:00.000000,Great Britain,Great Britain,GB,169.0,235.03,55.86,29.91,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-24T00:00:00.000000,Great Britain,Great Britain,GB,158.47,221.57,58.71,32.36,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-24T01:00:00.000000,Great Britain,Great Britain,GB,159.66,223.26,58.15,32.2, nationalgrideso.com; elexon.co.uk,false,""
2025-03-24T02:00:00.000000,Great Britain,Great Britain,GB,157.57,220.72,58.29,32.25,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-24T03:00:00.000000,Great Britain,Great Britain,GB,159.62,223.39,57.66,31.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-24T04:00:00.000000,Great Britain,Great Britain,GB,157.76,221.17,57.83,31.99,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-24T05:00:00.000000,Great Britain,Great Britain,GB,168.74,235.42,55.06,31.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-24T06:00:00.000000,Great Britain,Great Britain,GB,194.32,268.87,49.25,29.69,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-24T07:00:00.000000,Great Britain,Great Britain,GB,196.8,271.95,49.09,30.38,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-24T08:00:00.000000,Great Britain,Great Britain,GB,182.5,255.64,52.33,34.72,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-24T09:00:00.000000,Great Britain,Great Britain,GB,170.57,241.74,55.22,38.02, nationalgrideso.com; elexon.co.uk,false,""
2025-03-24T10:00:00.000000,Great Britain,Great Britain,GB,151.79,218.62,60.21,43.41, nationalgrideso.com; elexon.co.uk,false,""
2025-03-24T11:00:00.000000,Great Britain,Great Britain,GB,131.46,193.6,65.48,49.06, nationalgrideso.com; elexon.co.uk,false,""
2025-03-24T12:00:00.000000,Great Britain,Great Britain,GB,125.13,184.62,67.01,50.57, nationalgrideso.com; elexon.co.uk,false,""
2025-03-24T13:00:00.000000,Great Britain,Great Britain,GB,118.49,175.92,68.67,51.68, nationalgrideso.com; elexon.co.uk,false,""
2025-03-24T14:00:00.000000,Great Britain,Great Britain,GB,124.64,182.97,66.94,49.11,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-24T15:00:00.000000,Great Britain,Great Britain,GB,146.01,209.68,60.95,43.16, nationalgrideso.com; elexon.co.uk,false,""
2025-03-24T16:00:00.000000,Great Britain,Great Britain,GB,168.9,237.94,54.87,36.77, nationalgrideso.com; elexon.co.uk,false,""
2025-03-24T17:00:00.000000,Great Britain,Great Britain,GB,204.65,280.95,45.92,28.64, nationalgrideso.com; elexon.co.uk,false,""
2025-03-24T18:00:00.000000,Great Britain,Great Britain,GB,226.78,309.21,40.99,26.13, nationalgrideso.com; elexon.co.uk,false,""
2025-03-24T19:00:00.000000,Great Britain,Great Britain,GB,221.98,303.07,42.13,26.27, nationalgrideso.com; elexon.co.uk,false,""
2025-03-24T20:00:00.000000,Great Britain,Great Britain,GB,209.99,288.29,44.2,26.91,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-24T21:00:00.000000,Great Britain,Great Britain,GB,187.98,260.63,49.82,31.19,elexon.co.uk;  nationalgrideso.com,false,""
